article_id,date,category,author,title,content,viral
59941,2016-08-21,talk.politics.mideast,Author_41,Typical 'virvir' drivel. People will think you're just some looney howling in,"Typical 'virvir' drivel. People will think you're just some looney howling in the wires. If you think that this 'clears things up' for me or anyone else, you must also believe that aliens from outer space come to earth regularly and abduct 'Arromdians' of ASALA/SDPA/ARF for medical experiments. There is stronger evidence for *that* you know. 'Propagandist leaflets'? This is an American officer on the genocide of 2.5 million Muslim people by the Armenians between 1914 and 1920, not a crook/idiot like yourself. Source: ""World Alive, A Personal Story"" by Robert Dunn. Crown Publishers, Inc., New York (1952). (Memoirs of...",0
80008,2016-09-29,rec.autos,Author_2,"I'm considering switching to Geico insurance, but have heard that they do","I'm considering switching to Geico insurance, but have heard that they do not assign a specific agent for each policy or claim. I was worried that this might be a real pain when you make a claim. I have also heard that they try to get rid of you if you have an accident. I'm interestend in determining whether or not these things are true. Has anyone out there with Geico made a claim? I'd be interested in hearing whether or not you were satisfied with the service and whether you then had trouble renewing your policy....",1
52504,2016-12-02,talk.politics.mideast,Author_50,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Your ignorance is obvious from your posting. 1) Cyprus was,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ Your ignorance is obvious from your posting. 1) Cyprus was an INDEPENDENT country with Turkish/Greek inhabitants (NOT a Greek island like your ignorant posting claims) 2) The name should be Cyprus (in English) next time read and learn before you post....,0
75038,2015-07-11,talk.politics.mideast,Author_45,The problem if transffering US government files about Yigal Arens and some,The problem if transffering US government files about Yigal Arens and some other similar persons does or does not violate a federal or a local American law seemed to belong to some local american law forum not to this forum. The readers of this forum seemed to be more interested in the contents of those files. So It will be nice if Yigal will tell us: 1. Why do American authorities consider Yigal Arens to be dangerous? 2. Why does the ADL have an interest in that person ? 3. If one does trust either the US government or the...,0
58843,2015-04-09,talk.politics.mideast,Author_9,I am replying to this because I haven't seen anyone else do,I am replying to this because I haven't seen anyone else do so yet. It seems rather odd really as there are so few really wierd posters left who aren't fascists or Arab extremists. Yes it was and it was clearly admitted so by the troops who carried it out and then stupidly deposited testimony in their own archives to that effect. Source? Noone is claiming this anymore except you. Would you like to name one credible historian who asserts this? I believe that even Begin has the decency not to claim this. Yes they did and thye said so...,0
63528,2016-11-13,rec.autos,Author_21,"The same place single men do, wallet in back pocket, comb in","The same place single men do, wallet in back pocket, comb in other back pocket, keys in front pocket, knive in other from pocket, pen in shirt pocket, or front pants pocket. Or do married men start carrying around a bunch of stuff to keep there women happy?...",1
54077,2015-03-07,rec.autos,Author_18,Wouldn't that make them an I4? Or would they really be an,"Wouldn't that make them an I4? Or would they really be an _4 (henceforth referred to as ""underscore 4"")?...",1
34979,2016-04-13,talk.politics.mideast,Author_46,"Well, these are Armenian and Jewish scholars, not me. Denying the obvious?","Well, these are Armenian and Jewish scholars, not me. Denying the obvious? Source: Hovannisian, Richard G.: Armenia on the Road to Independence, 1918. University of California Press (Berkeley and Los Angeles), 1967, p. 13. ""The addition of the Kars and Batum oblasts to the Empire increased the area of Transcaucasia to over 130,000 square miles. The estimated population of the entire region in 1886 was 4,700,000, of whom 940,000 (20 percent) were Armenian, 1,200,000 (25 percent) Georgian, and 2,220,000 (45 percent) Moslem. Of the latter group, 1,140,000 were Tatars. Paradoxically, barely one-third of Transcaucasia's Armenians lived in the Erevan guberniia,...",0
29808,2015-03-05,talk.politics.mideast,Author_49,The ADC is an organization of Arab-*AMERICANS*. Let me see...you're saying that,"The ADC is an organization of Arab-*AMERICANS*. Let me see...you're saying that ""most if not all"" Arab-AMERICANS should be spied on? You're also saying that ""most if not all"" Arab-AMERICANS should be views as a national security threat to Israel (and the US, as you gratuitously imply in your reference to the WTC bombing, in which no Arab-AMERICANS were involved)? By inference, can we assume that you think that anyone of Arab lineage anywhere in the world poses a threat to Israel and, therefore, should be spied on? Perhaps, then, on the basis of Pollard spy case (not to mention...",0
79002,2015-01-21,talk.politics.mideast,Author_31,"To which Mark Ira Kaufman responds: Mark, Were you one of the","To which Mark Ira Kaufman responds: Mark, Were you one of the millions of Americans cheering the slaughter of Iraqi civilians by US forces in 1991? Your comment could also apply to all of them. (By the way, I do not applaud the killing of _any_ human being, including prisoners sentenced to death by our illustrious justice department) Peace. -marc...",0
71537,2015-04-11,rec.autos,Author_49,"Most cars have drain petcocks in the radiators, and I've never seen","Most cars have drain petcocks in the radiators, and I've never seen nor heard of a vandal opening one. I imagine that there would be an even lower risk with an oil plug because you have to crawl furthur under the car to open it. Car vandals are usually real traditional in their methods, and do things that don't get them dirty, like keying your car, dumping sand, sugar or mothballs in the gas tank, TPing it, etc....",1
44741,2015-06-19,talk.politics.mideast,Author_34,henrik] The Armenians in Nagarno-Karabagh are simply DEFENDING their henrik] RIGHTS to,"henrik] The Armenians in Nagarno-Karabagh are simply DEFENDING their henrik] RIGHTS to keep their homeland and it is the AZERIS that are henrik] INVADING their homeland. HE] Homeland? First Nagarno-Karabagh was Armenians homeland today HE] Fizuli, Lacin and several villages (in Azerbadjan) HE] are their homeland. Can't you see the HE] the ""Great Armenia"" dream in this? With facist methods like HE] killing, raping and bombing villages. The last move was the HE] blast of a truck with 60 kurdish refugees, trying to HE] escape the from Lacin, a city that was ""given"" to the Kurds HE] by the Armenians....",0
74866,2015-10-16,rec.autos,Author_39,"Hello Netters, I would like to find out information about a device","Hello Netters, I would like to find out information about a device that is used on vans and trucks. This device is a step that hooks onto the tire and folds up for storage. I've seen this device on TNN's Shady Tree Mechanic. I would like to know if it is a good product and I would also like the price and address of where I can purchase this product. Thanks,...",1
