customer_id,age,gender,tenure,contract_type,monthly_charges,total_charges,calls_to_support,is_tuesday_signup,churn
3082,22,Male,43,0,70.67,3036.71,0,0,0
3083,48,Male,37,2,89.42,3304.11,1,0,0
3084,25,Female,8,0,57.87,465.84,2,0,0
3085,49,Male,41,0,48.79,2007.15,3,0,0
3086,25,Male,59,1,80.14,4720.6,0,0,0
3087,75,Female,35,1,94.01,3288.76,1,0,0
3088,71,Female,1,0,39.96,38.83,2,0,0
3089,51,Male,31,2,40.05,1247.07,1,0,0
3090,71,Male,62,1,70.34,4367.21,1,0,0
3091,74,Male,61,0,87.42,5334.04,2,0,0
3092,42,Female,18,1,66.51,1195.0,0,0,0
3093,29,Female,64,0,58.52,3749.75,0,0,0
3094,20,Female,1,0,30.55,39.36,0,0,0
3095,67,Male,31,1,92.18,2854.06,2,0,0
3096,78,Male,57,2,46.58,2653.8,2,0,0
3097,19,Male,71,1,28.37,2010.16,4,1,0
3098,30,Female,62,2,90.18,5588.14,4,0,0
3099,79,Female,63,2,38.64,2434.3,0,0,0
3100,75,Male,28,1,44.25,1243.39,1,0,0
3101,72,Male,37,0,91.25,3359.67,1,1,1
3102,33,Female,47,1,89.6,4219.11,1,0,0
3103,31,Male,41,1,70.05,2863.76,3,0,0
3104,70,Male,25,0,41.01,1025.61,2,1,1
3105,57,Female,34,0,41.8,1410.19,2,0,0
3106,71,Male,42,1,45.39,1909.83,3,0,0
3107,19,Female,55,1,49.82,2749.08,4,0,0
3108,35,Female,23,1,67.03,1547.74,0,0,0
3109,75,Male,39,0,69.5,2712.11,2,0,0
3110,29,Female,39,0,26.81,1047.55,0,1,0
3111,20,Male,31,2,68.89,2133.89,2,0,0
3112,60,Male,55,0,39.52,2171.93,1,0,0
3113,29,Male,49,0,48.59,2384.72,2,0,0
3114,60,Female,36,0,64.62,2313.84,1,0,0
3115,77,Male,22,2,69.7,1537.86,2,0,0
3116,18,Female,53,0,80.2,4250.81,1,0,0
3117,36,Female,69,0,50.41,3476.57,1,0,0
3118,72,Female,4,1,40.63,167.97,2,0,0
3119,62,Male,6,1,71.62,437.49,0,0,0
3120,32,Female,13,0,89.12,1152.63,2,0,1
3121,46,Female,5,2,80.39,404.33,0,0,0
3122,31,Male,19,0,27.62,517.48,1,0,0
3123,59,Female,8,0,69.55,558.22,0,0,0
3124,35,Male,69,1,50.49,3480.33,3,1,0
3125,36,Male,36,2,70.79,2549.78,0,0,0
3126,26,Female,66,2,47.96,3160.75,1,0,0
3127,59,Female,67,0,58.47,3921.77,3,0,0
3128,34,Male,42,1,39.57,1658.9,3,0,0
3129,76,Female,56,2,79.02,4431.61,1,0,0
3130,75,Female,20,1,82.36,1647.09,0,0,0
3131,50,Female,31,1,68.01,2113.36,3,0,0
3132,41,Female,8,0,49.7,399.37,2,0,0
3133,31,Female,35,0,71.72,2504.03,1,0,1
3134,77,Male,40,0,60.62,2423.76,3,0,0
3135,52,Female,57,0,81.05,4626.3,2,0,0
3136,63,Male,65,1,72.45,4704.86,1,0,0
3137,59,Male,12,0,37.62,453.99,1,1,1
3138,27,Female,12,2,51.4,618.2,1,1,0
3139,30,Female,18,0,91.71,1657.32,2,1,1
3140,77,Male,22,1,80.71,1778.09,0,0,0
3141,51,Male,4,1,78.99,310.46,0,1,1
3142,22,Male,17,1,42.19,714.95,1,0,0
3143,78,Male,15,1,71.3,1065.29,0,0,0
3144,67,Female,36,0,40.01,1437.78,2,0,0
3145,19,Female,66,0,27.05,1785.45,1,0,0
3146,75,Male,20,2,48.02,956.32,3,1,0
3147,21,Male,10,0,50.35,500.1,1,0,1
3148,68,Female,58,0,32.96,1911.54,2,0,0
3149,46,Male,47,0,83.07,3911.52,3,0,0
3150,59,Male,17,1,31.25,523.79,1,0,0
3151,76,Male,41,0,39.81,1631.3,3,0,0
3152,47,Male,40,0,35.64,1425.62,1,0,0
3153,54,Male,62,0,79.24,4916.47,1,0,0
3154,63,Female,71,0,51.53,3659.04,0,0,0
3155,63,Male,6,2,48.87,296.84,1,1,1
3156,62,Male,59,0,28.4,1677.23,1,0,0
3157,56,Female,34,0,87.88,2995.47,0,0,0
3158,25,Female,54,1,56.48,3047.09,0,0,0
3159,67,Female,11,1,58.05,633.67,0,0,0
3160,24,Female,45,0,48.9,2194.85,2,1,1
3161,63,Male,10,0,50.38,498.49,2,0,1
3162,73,Female,14,0,42.54,592.37,0,0,0
3163,79,Female,29,1,50.82,1472.47,0,0,0
3164,28,Female,52,0,31.81,1648.2,1,0,0
3165,35,Female,6,2,43.33,260.64,4,0,0
3166,47,Female,62,0,66.66,4130.73,3,0,0
3167,64,Male,35,2,50.1,1761.9,0,1,0
3168,48,Male,33,1,37.42,1241.55,2,0,0
3169,28,Male,31,1,31.76,988.01,4,0,0
3170,74,Male,29,1,41.28,1197.2,7,0,0
3171,57,Female,61,1,82.05,5007.45,0,0,0
3172,34,Female,43,0,39.27,1685.1,2,0,0
3173,33,Male,8,2,60.63,477.79,2,0,0
3174,70,Male,37,1,83.01,3066.99,0,0,0
3175,56,Male,50,2,28.91,1439.69,6,0,0
3176,36,Female,33,1,69.03,2278.4,1,0,0
3177,69,Female,64,2,57.19,3669.26,3,0,0
3178,48,Female,41,0,42.62,1752.78,1,0,0
3179,30,Male,33,1,71.54,2363.49,2,0,0
3180,30,Male,39,0,30.06,1178.33,1,0,0
3181,30,Male,49,1,69.41,3396.18,2,0,0
3182,54,Female,44,1,87.27,3846.84,2,0,0
3183,32,Female,58,1,52.96,3070.23,3,0,0
3184,25,Female,25,0,29.63,737.82,0,1,1
3185,75,Male,52,2,59.83,3110.76,0,0,0
3186,41,Female,8,0,79.32,639.44,0,1,1
3187,30,Female,61,0,49.96,3059.43,3,0,0
3188,35,Male,4,0,83.0,340.69,3,0,1
3189,37,Female,19,1,72.52,1377.49,3,0,0
3190,21,Male,67,0,37.04,2487.47,1,0,0
3191,42,Female,5,1,28.31,142.17,0,0,0
3192,30,Female,52,2,61.65,3211.66,1,0,0
3193,70,Male,55,0,80.05,4392.55,2,0,0
3194,44,Male,9,2,68.29,618.04,2,1,0
3195,29,Female,57,0,52.5,2994.14,3,0,0
3196,37,Female,51,2,68.99,3518.73,0,0,0
3197,44,Male,7,0,39.77,277.75,2,0,1
3198,30,Female,15,0,89.55,1341.16,2,0,0
3199,76,Female,25,0,50.86,1272.0,3,1,1
3200,56,Male,55,1,41.31,2278.78,3,0,0
3201,63,Male,22,1,41.56,918.47,0,0,0
3202,68,Female,35,0,46.75,1642.86,2,0,0
3203,75,Male,44,0,51.76,2270.91,3,0,0
3204,54,Female,71,1,49.65,3529.38,3,0,0
3205,25,Male,31,0,31.87,985.64,3,1,1
3206,46,Male,26,1,39.44,1018.0,2,0,0
3207,56,Male,30,0,28.33,851.67,2,0,0
3208,75,Male,65,0,47.54,3090.97,0,0,0
3209,58,Female,67,0,70.76,4745.44,0,0,0
3210,28,Male,29,1,28.59,833.12,2,1,0
3211,24,Female,37,2,49.22,1820.69,1,0,0
3212,66,Male,33,2,69.23,2279.71,0,1,0
3213,27,Female,30,1,79.37,2382.61,3,0,0
3214,51,Female,24,2,72.97,1750.58,1,0,0
3215,76,Female,6,0,31.99,188.22,1,0,0
3216,52,Female,66,1,68.5,4512.58,1,0,0
3217,53,Female,13,1,79.87,1031.2,1,0,0
3218,26,Male,27,0,88.44,2382.6,0,0,0
3219,59,Male,21,2,49.63,1048.75,0,0,0
3220,55,Female,68,0,43.55,2952.25,0,0,0
3221,62,Male,36,0,79.47,2860.54,0,0,0
3222,29,Male,33,1,71.78,2368.29,1,0,0
3223,67,Male,69,1,58.0,3998.48,0,0,0
3224,37,Male,49,1,47.5,2324.26,2,0,0
3225,44,Female,46,1,28.82,1316.56,2,0,0
3226,25,Male,51,1,89.7,4573.54,2,0,0
3227,39,Male,56,1,90.77,5071.23,0,0,0
3228,75,Male,56,1,78.07,4376.39,2,0,0
3229,61,Male,43,2,36.63,1578.49,1,0,0
3230,78,Male,2,0,27.35,46.94,3,0,1
3231,79,Male,63,0,50.19,3166.82,2,0,0
3232,70,Female,31,1,39.14,1217.84,2,0,0
3233,28,Male,65,1,46.06,2992.86,0,0,0
3234,57,Female,45,2,69.9,3149.78,1,0,0
3235,49,Male,9,2,40.71,364.21,0,0,0
3236,46,Male,66,0,86.31,5693.61,1,1,0
3237,37,Female,2,1,89.01,189.8,2,0,1
3238,53,Male,40,2,47.66,1900.44,0,0,0
3239,23,Female,6,0,49.17,294.86,0,1,0
3240,40,Male,10,2,88.14,892.5,2,0,0
3241,28,Female,49,2,51.23,2511.69,3,1,0
3242,60,Male,68,0,90.41,6146.8,1,1,0
3243,30,Female,40,0,59.32,2367.83,0,0,0
3244,72,Male,64,1,33.63,2148.47,1,0,0
3245,72,Female,26,1,69.59,1807.18,1,0,0
3246,28,Female,30,1,49.8,1504.66,4,1,1
3247,72,Female,30,1,32.16,965.23,4,0,1
3248,21,Male,13,1,70.78,918.73,1,0,0
3249,22,Female,12,0,57.47,695.84,3,0,1
3250,56,Male,50,0,90.12,4502.74,0,1,0
3251,66,Female,60,0,49.13,2951.27,1,0,0
3252,62,Male,12,2,50.16,588.15,0,0,0
3253,55,Male,32,0,67.48,2157.93,4,1,1
3254,39,Female,41,1,31.6,1292.39,4,0,0
3255,22,Male,19,0,63.07,1200.46,1,0,1
3256,73,Male,64,0,58.43,3739.25,1,0,0
3257,36,Male,52,1,41.57,2164.59,1,0,0
3258,21,Female,10,1,71.46,718.97,2,0,1
3259,22,Female,26,2,69.04,1796.13,2,0,0
3260,53,Female,69,1,87.13,6018.91,3,0,0
3261,66,Female,62,1,58.1,3609.34,1,0,0
3262,19,Male,64,1,79.96,5115.35,2,0,0
3263,48,Female,15,0,62.39,937.47,1,0,0
3264,46,Male,4,1,30.69,124.18,1,1,1
3265,22,Female,69,1,42.61,2953.52,1,0,0
3266,71,Male,60,0,79.71,4784.31,3,1,0
3267,25,Female,14,0,82.45,1150.4,3,0,1
3268,77,Female,56,0,67.28,3775.24,3,0,0
3269,74,Female,11,0,72.14,792.97,1,1,1
3270,56,Female,28,0,30.03,847.18,3,0,1
3271,64,Female,68,0,71.83,4885.22,2,0,0
3272,52,Male,25,0,60.27,1506.62,1,0,0
3273,52,Female,15,0,40.56,600.41,3,1,1
3274,48,Male,68,1,29.31,1984.83,1,1,0
3275,64,Female,13,0,31.89,411.27,2,0,0
3276,51,Female,21,0,93.47,1965.36,1,0,1
3277,68,Male,61,2,90.46,5519.24,2,0,0
3278,56,Male,50,1,71.7,3586.52,5,0,0
3279,40,Male,11,1,39.52,430.17,0,0,0
3280,67,Female,64,0,88.84,5689.01,0,0,0
3281,67,Male,14,1,36.69,518.54,1,1,0
3282,77,Male,17,1,48.18,815.27,0,0,0
3283,33,Female,5,0,34.43,169.26,2,0,1
3284,66,Male,1,0,87.76,85.91,0,0,0
3285,59,Male,43,0,51.48,2207.16,1,0,0
3286,18,Female,53,1,31.56,1666.08,2,0,0
3287,62,Female,71,0,33.5,2383.15,1,1,0
3288,28,Female,62,0,33.48,2071.84,4,0,0
3289,35,Male,59,0,72.77,4296.92,0,1,0
3290,72,Female,54,0,78.28,4229.02,1,0,0
3291,32,Female,43,0,35.29,1518.35,2,0,0
3292,76,Male,7,0,93.31,666.09,0,0,1
3293,38,Male,9,1,69.58,625.17,1,1,1
3294,47,Male,49,1,71.61,3519.99,2,0,0
3295,59,Female,40,1,67.84,2716.06,1,0,0
3296,76,Male,28,1,69.17,1930.98,0,0,0
3297,59,Male,63,0,40.94,2571.66,2,0,0
3298,52,Female,52,1,78.28,4076.31,0,0,0
3299,31,Male,29,0,58.44,1696.4,1,0,0
3300,25,Female,2,0,88.86,182.95,0,0,0
3301,47,Female,42,0,71.87,3022.42,0,0,0
3302,59,Female,50,1,29.23,1461.03,1,1,0
3303,62,Male,21,1,41.29,863.56,2,1,1
3304,28,Female,45,1,62.1,2785.27,0,0,0
3305,76,Male,9,0,69.9,627.08,0,0,0
3306,33,Female,18,2,52.2,937.46,0,0,0
3307,78,Male,47,2,71.01,3336.02,3,0,0
3308,57,Male,24,0,53.15,1268.37,1,0,0
3309,64,Male,52,2,79.61,4141.97,2,1,0
3310,49,Female,67,0,28.94,1934.78,0,0,0
3311,18,Male,28,2,29.35,820.68,1,0,0
3312,30,Male,36,0,51.45,1845.75,1,0,0
3313,51,Male,13,0,88.3,1144.87,3,0,1
3314,41,Male,43,0,90.16,3880.09,2,0,0
3315,36,Female,4,0,79.55,312.02,0,0,1
3316,24,Male,6,0,90.08,549.02,3,0,1
3317,22,Male,49,1,26.15,1283.53,2,0,0
3318,37,Female,68,0,40.37,2745.13,0,0,0
3319,77,Male,65,1,61.86,4019.04,1,0,0
3320,44,Male,35,1,38.84,1357.79,0,1,0
3321,34,Female,46,0,71.44,3288.43,0,1,0
3322,71,Female,2,1,71.16,145.09,3,0,1
3323,63,Male,63,2,28.43,1786.52,2,1,0
3324,24,Male,62,2,47.15,2925.6,0,1,0
3325,61,Female,3,0,84.68,258.57,2,0,1
3326,66,Male,29,0,41.4,1203.67,2,0,0
3327,58,Male,25,2,67.47,1688.3,1,1,0
3328,66,Female,71,2,70.43,4998.75,2,0,0
3329,32,Male,35,1,31.27,1088.73,1,0,0
3330,28,Male,25,0,38.68,978.73,4,0,0
3331,40,Female,65,1,28.69,1862.09,3,0,0
3332,55,Male,14,1,38.08,529.88,2,0,0
3333,76,Male,59,2,31.06,1841.21,3,1,0
3334,57,Male,27,2,60.82,1644.17,4,0,0
3335,77,Male,8,2,60.61,496.76,2,0,0
3336,29,Male,34,0,50.1,1711.25,1,0,0
3337,43,Male,12,0,68.47,813.53,1,0,1
3338,55,Male,48,2,79.85,3834.08,1,0,0
3339,23,Female,65,1,50.4,3274.0,0,0,0
3340,43,Male,30,0,39.08,1172.66,0,0,0
3341,45,Female,59,0,69.4,4098.28,3,1,1
3342,33,Male,70,0,46.19,3235.71,3,1,0
3343,52,Female,12,1,91.94,1104.69,4,0,1
3344,28,Male,33,1,61.93,2041.72,0,0,0
3345,35,Female,13,2,87.56,1142.47,3,0,0
3346,70,Female,39,0,92.18,3594.26,1,0,0
3347,72,Male,28,0,40.72,1140.72,0,1,0
3348,51,Female,29,1,81.74,2365.05,2,0,0
3349,26,Male,2,0,72.96,133.72,2,0,1
3350,33,Male,60,0,53.56,3213.72,1,0,0
3351,28,Female,32,1,65.73,2102.18,1,0,0
3352,56,Female,61,0,92.81,5654.8,4,0,0
3353,51,Male,47,1,67.43,3173.24,0,0,0
3354,69,Female,3,0,41.98,126.9,2,0,1
3355,22,Female,36,1,47.68,1715.43,2,0,0
3356,37,Female,23,1,46.6,1064.2,2,0,0
3357,75,Male,28,1,89.35,2497.46,2,0,0
3358,52,Male,70,1,27.63,1929.02,0,0,0
3359,46,Female,35,1,75.74,2656.49,1,0,0
3360,78,Female,55,2,77.45,4263.38,1,0,0
3361,60,Male,28,1,51.69,1443.14,5,0,0
3362,57,Female,26,2,50.98,1329.1,0,0,0
3363,44,Male,13,0,48.92,640.81,3,1,1
3364,60,Male,24,2,73.14,1752.85,0,1,0
3365,58,Female,57,1,31.54,1802.82,2,0,0
3366,32,Male,64,1,70.55,4516.57,0,1,0
3367,23,Male,10,0,50.52,503.77,2,0,1
3368,62,Male,41,0,69.26,2837.84,2,1,1
3369,49,Female,38,0,39.48,1499.33,2,0,0
3370,77,Male,28,0,54.07,1527.4,1,0,1
3371,32,Female,55,1,36.05,1978.62,0,0,0
3372,39,Female,25,0,90.86,2265.77,1,0,0
3373,52,Female,23,1,70.13,1612.75,0,0,0
3374,66,Male,47,1,42.09,1979.46,2,1,0
3375,23,Male,2,0,48.35,101.22,2,0,1
3376,45,Female,59,0,40.54,2384.68,2,0,0
3377,24,Female,29,0,69.04,1996.59,3,0,1
3378,29,Female,45,2,48.35,2175.62,1,0,0
3379,28,Female,11,2,70.65,771.05,2,0,0
3380,61,Male,43,1,28.66,1232.76,0,0,0
3381,41,Female,46,1,52.85,2427.89,1,0,0
3382,77,Female,66,0,88.83,5850.56,2,0,0
3383,61,Female,55,1,29.22,1595.57,2,0,0
3384,26,Female,37,1,49.54,1832.68,1,0,0
3385,41,Male,71,1,57.93,4112.3,1,0,0
3386,79,Male,49,2,79.01,3876.36,2,0,0
3387,33,Male,68,1,28.67,1954.99,3,0,0
3388,33,Female,5,0,80.14,396.82,1,0,1
3389,35,Female,25,1,59.93,1500.63,0,0,0
3390,18,Female,71,0,31.91,2264.86,1,0,0
3391,56,Male,44,0,70.13,3091.95,1,1,1
3392,45,Male,41,1,92.1,3778.08,2,0,0
3393,56,Male,56,2,69.94,3917.12,1,0,0
3394,34,Male,27,1,90.85,2441.59,2,0,0
3395,46,Female,47,0,69.15,3255.53,2,0,0
3396,61,Female,19,1,37.28,711.38,2,0,0
3397,29,Male,21,1,70.12,1474.45,0,1,0
3398,45,Male,10,0,50.24,506.04,5,0,1
3399,18,Female,67,0,67.02,4491.81,0,0,0
3400,63,Female,26,1,32.61,844.19,0,0,0
3401,50,Male,71,0,43.49,3097.76,0,0,0
3402,77,Male,61,0,26.93,1641.35,4,0,0
3403,68,Male,38,0,49.49,1886.42,1,0,0
3404,48,Female,28,0,67.67,1902.61,1,0,0
3405,50,Male,6,0,38.4,233.54,2,1,1
3406,36,Female,5,1,71.3,351.86,0,0,0
3407,43,Female,2,2,54.08,110.83,0,0,0
3408,47,Female,3,1,32.57,98.52,1,0,0
3409,76,Male,17,1,36.17,614.5,3,0,0
3410,51,Female,33,2,90.86,2999.32,1,1,0
3411,44,Female,30,1,66.58,1993.32,0,0,0
3412,56,Male,14,0,53.38,746.34,2,0,0
3413,44,Male,54,0,29.45,1592.17,3,0,0
3414,38,Male,66,0,68.75,4541.91,2,0,0
3415,36,Male,1,0,70.31,72.04,2,0,1
3416,26,Female,18,0,71.38,1285.08,1,0,0
3417,41,Female,23,1,50.99,1165.97,2,0,0
3418,34,Female,4,1,60.68,246.82,1,0,0
3419,75,Female,21,0,52.55,1101.23,1,0,0
3420,40,Female,54,0,50.43,2729.6,0,0,0
3421,27,Female,65,0,52.09,3394.45,2,0,0
3422,39,Female,51,1,39.26,1996.71,2,0,0
3423,68,Female,5,1,49.37,244.86,0,1,1
3424,42,Male,12,1,31.15,370.41,3,0,1
3425,34,Female,1,1,66.99,65.65,1,0,1
3426,63,Female,45,0,46.77,2106.07,1,0,0
3427,47,Male,64,0,59.94,3840.37,3,0,0
3428,53,Female,4,0,31.0,122.89,1,0,0
3429,47,Male,53,0,27.98,1485.45,1,1,0
3430,76,Male,71,1,61.58,4363.48,0,0,0
3431,26,Male,35,2,70.11,2445.25,2,0,0
3432,33,Female,35,1,73.11,2557.11,1,1,0
3433,72,Male,1,2,61.68,60.43,2,0,0
3434,59,Male,38,0,51.27,1946.67,1,0,0
3435,66,Female,35,2,62.11,2172.89,4,0,0
3436,77,Male,39,1,52.83,2058.83,0,0,0
3437,19,Female,27,1,29.93,808.27,1,1,0
3438,22,Male,40,2,44.46,1786.84,1,0,0
3439,23,Male,7,2,83.8,588.87,0,1,0
3440,18,Male,25,1,31.69,790.7,2,0,0
3441,64,Male,51,0,66.97,3411.24,2,0,0
3442,70,Female,19,1,79.83,1519.31,0,0,0
3443,62,Female,13,0,88.21,1153.91,2,0,0
3444,55,Female,26,2,82.86,2158.29,1,0,0
3445,47,Female,51,0,70.62,3607.78,3,0,0
3446,71,Female,68,0,89.04,6057.44,0,0,0
3447,38,Male,45,1,74.27,3333.98,3,1,0
3448,56,Female,26,0,39.11,1010.84,2,0,0
3449,64,Female,28,2,70.04,1962.15,1,0,0
3450,67,Male,22,0,95.02,2085.81,1,1,1
3451,26,Male,66,0,82.31,5430.97,0,0,0
3452,23,Female,45,1,80.42,3624.23,3,0,0
3453,51,Male,22,0,71.75,1576.7,4,0,1
3454,47,Male,64,2,38.43,2451.08,1,0,0
3455,63,Male,51,0,31.04,1589.47,0,0,0
3456,59,Female,33,0,71.28,2359.15,1,1,0
3457,24,Female,6,0,79.92,484.25,3,0,1
3458,46,Female,69,1,56.45,3889.41,1,0,0
3459,28,Female,58,2,47.7,2758.4,1,0,0
3460,43,Male,32,0,51.47,1647.03,1,0,0
3461,46,Female,38,0,59.34,2248.73,3,0,0
3462,59,Male,71,1,69.4,4922.69,2,1,0
3463,65,Female,65,0,88.41,5753.37,1,0,0
3464,56,Female,65,1,79.1,5135.64,0,1,0
3465,18,Male,46,0,30.76,1409.69,1,0,0
3466,47,Female,33,2,80.86,2673.87,2,0,0
3467,51,Male,39,2,89.78,3510.73,1,0,0
3468,43,Female,29,0,59.36,1717.53,3,0,0
3469,53,Female,22,2,79.63,1761.03,1,0,0
3470,71,Female,57,0,34.62,1974.43,1,1,1
3471,29,Male,22,0,29.55,648.81,1,0,0
3472,39,Male,47,2,67.19,3156.98,3,1,0
3473,30,Female,37,0,56.78,2105.25,1,0,0
3474,35,Female,61,0,69.43,4234.51,2,0,0
3475,54,Male,64,2,82.55,5288.11,0,0,0
3476,52,Male,53,0,49.07,2600.91,2,0,0
3477,44,Female,37,2,62.82,2320.74,1,1,0
3478,29,Male,45,0,52.4,2359.41,1,0,0
3479,32,Female,4,0,48.03,181.8,3,0,1
3480,33,Female,44,1,51.66,2278.5,0,0,0
3481,61,Female,12,0,70.8,845.58,0,0,0
3482,20,Male,28,0,29.89,842.89,2,0,0
3483,29,Female,51,2,69.68,3552.41,3,0,0
3484,79,Female,58,0,31.08,1814.33,3,0,0
3485,69,Female,32,2,82.85,2646.14,1,0,0
3486,64,Female,30,2,68.85,2070.67,2,0,0
3487,39,Female,46,0,90.3,4147.18,1,0,0
3488,23,Male,32,0,26.99,872.75,0,1,0
3489,36,Male,36,1,34.8,1257.55,6,0,0
3490,20,Male,26,1,50.45,1312.23,3,0,1
3491,65,Male,69,0,28.17,1945.35,0,0,0
3492,40,Female,6,0,69.57,418.51,3,1,1
3493,53,Female,55,2,37.49,2065.18,2,0,0
3494,50,Female,63,1,48.37,3041.97,2,1,0
3495,75,Male,7,2,89.68,627.24,0,1,0
3496,71,Male,48,0,72.44,3472.05,1,0,0
3497,54,Female,5,0,48.23,240.49,0,0,0
3498,23,Female,29,0,53.26,1559.05,0,0,0
3499,23,Female,13,1,67.28,877.31,1,0,0
3500,74,Female,43,1,80.39,3457.02,1,1,0
3501,45,Male,42,1,70.82,2970.68,2,0,0
3502,60,Female,34,2,69.13,2348.82,2,0,0
3503,60,Female,71,2,48.68,3449.01,2,0,0
3504,64,Female,25,2,90.21,2254.66,0,0,0
3505,19,Female,44,0,39.48,1731.84,0,0,0
3506,46,Male,24,0,28.65,676.77,0,0,0
3507,48,Male,19,0,32.06,608.54,3,0,0
3508,30,Male,28,0,77.46,2164.78,1,0,0
3509,37,Male,13,1,47.65,613.48,1,0,0
3510,43,Male,55,0,56.49,3100.16,2,0,0
3511,59,Female,46,2,79.52,3653.65,2,0,0
3512,38,Female,68,2,91.13,6189.18,2,0,0
3513,64,Male,69,0,69.26,4776.95,0,1,0
3514,53,Female,64,0,91.22,5837.31,2,0,0
3515,62,Male,35,1,38.28,1346.92,4,0,0
3516,36,Female,54,0,57.73,3115.24,3,0,0
3517,68,Female,6,0,30.95,185.22,3,0,0
3518,58,Male,42,0,67.64,2841.68,0,0,0
3519,58,Male,48,0,59.71,2863.21,0,0,0
3520,68,Male,18,1,68.35,1229.75,0,0,0
3521,76,Female,6,2,69.99,422.25,0,0,0
3522,29,Female,7,1,89.72,633.96,2,0,0
3523,72,Male,46,1,40.62,1874.73,1,0,0
3524,46,Female,16,2,32.24,513.21,1,0,0
3525,22,Female,44,0,88.17,3874.11,3,0,0
3526,21,Female,23,0,53.14,1219.44,2,0,1
3527,49,Male,6,2,38.79,237.0,4,0,0
3528,37,Female,46,0,92.05,4242.74,3,0,1
3529,57,Male,19,0,34.93,668.99,5,0,1
3530,38,Female,46,1,48.98,2242.71,3,0,0
3531,72,Male,37,1,73.16,2706.9,1,0,0
3532,55,Male,14,1,69.28,964.09,4,0,1
3533,42,Female,40,0,71.18,2843.34,3,0,1
3534,67,Male,27,0,93.89,2534.53,1,1,1
3535,67,Female,49,2,50.48,2463.47,1,0,0
3536,32,Male,53,0,68.73,3640.23,1,0,0
3537,79,Male,17,0,78.67,1333.98,2,0,1
3538,49,Male,21,2,49.29,1026.56,0,0,0
3539,53,Female,9,0,67.74,607.74,1,0,1
3540,43,Female,51,0,51.87,2649.47,1,0,0
3541,41,Male,31,1,67.88,2098.5,1,0,0
3542,75,Female,63,0,50.98,3206.91,2,1,0
3543,59,Female,44,0,83.68,3676.77,1,0,0
3544,32,Female,55,1,59.92,3294.59,1,0,0
3545,51,Male,19,0,64.15,1224.65,0,1,0
3546,45,Male,65,2,87.64,5693.72,2,0,0
3547,53,Female,14,0,38.75,537.58,1,0,0
3548,61,Female,62,1,51.83,3218.74,3,0,0
3549,59,Female,61,0,39.72,2416.9,4,0,0
3550,22,Male,55,2,40.0,2197.32,0,0,0
3551,41,Female,12,1,71.8,860.01,2,0,1
3552,75,Female,43,0,68.62,2946.57,5,0,0
3553,74,Male,31,2,57.23,1775.97,4,0,0
3554,63,Male,59,1,30.03,1773.04,1,1,0
3555,61,Male,71,0,89.58,6354.7,3,0,0
3556,73,Female,29,2,38.63,1122.72,2,0,0
3557,57,Female,30,1,59.17,1768.42,1,0,0
3558,73,Female,62,1,79.32,4920.1,1,0,0
3559,24,Male,36,0,59.37,2133.77,1,0,0
3560,27,Male,67,1,67.97,4554.89,0,0,0
3561,38,Female,27,0,41.71,1128.35,1,0,0
3562,60,Female,13,1,78.01,1014.22,0,0,0
3563,45,Male,8,1,58.29,460.39,1,0,0
3564,71,Female,68,0,60.9,4135.32,1,0,0
3565,66,Male,9,0,88.03,789.45,3,1,1
3566,52,Male,9,2,40.35,359.15,1,0,0
3567,77,Female,60,2,70.86,4251.95,0,0,0
3568,34,Female,48,2,57.72,2778.92,3,0,0
3569,27,Female,59,1,49.14,2906.29,1,1,0
3570,27,Male,17,1,61.88,1054.64,4,0,0
3571,68,Male,37,1,52.6,1948.89,1,0,0
3572,24,Male,69,0,78.57,5414.34,1,0,0
3573,54,Female,13,2,32.27,419.66,1,0,0
3574,60,Male,65,0,67.39,4384.14,3,0,0
3575,64,Male,29,0,71.33,2071.03,0,0,0
3576,28,Female,37,2,50.08,1853.6,1,1,0
3577,38,Male,20,1,89.14,1782.2,1,0,0
3578,58,Female,18,0,66.33,1194.04,0,0,0
3579,24,Female,23,0,69.87,1609.79,0,0,0
3580,22,Female,16,0,48.79,775.77,1,0,0
3581,31,Male,23,0,67.89,1560.04,2,1,1
3582,30,Female,71,1,68.82,4896.99,1,0,0
3583,43,Male,48,0,60.23,2890.51,0,0,0
3584,50,Male,35,0,41.86,1475.69,0,0,0
3585,78,Female,44,1,68.87,3034.24,0,1,1
3586,60,Female,25,0,68.51,1711.2,2,0,0
3587,50,Female,12,0,42.57,507.06,1,0,1
3588,70,Female,59,1,67.96,3998.78,2,1,0
3589,64,Male,15,2,73.12,1096.37,1,0,0
3590,29,Female,67,0,70.74,4748.49,0,0,0
3591,20,Female,64,1,38.65,2475.26,2,0,0
3592,72,Male,14,0,39.65,554.72,1,0,0
3593,70,Male,25,2,87.46,2190.35,0,0,0
3594,59,Female,47,0,59.63,2803.73,3,0,0
3595,31,Male,5,0,69.13,346.9,0,0,0
3596,40,Male,24,0,88.23,2115.38,1,0,0
3597,67,Female,28,1,60.68,1697.28,0,1,0
3598,26,Female,9,0,91.86,839.21,1,0,1
3599,62,Female,64,2,69.84,4472.47,3,0,0
3600,20,Male,61,0,48.17,2940.79,1,0,0
3601,38,Female,49,0,51.79,2541.31,0,1,0
3602,34,Female,67,2,71.33,4780.37,1,1,0
